Sample_date,Sample_Time,DateTime, Station, Layer,SampleDepth_m,Salinity_ppt,pH,DO_mg/L,Turb_NTU,Chl_ug/L,BGA_RFU,Temp_C
8/12/2016,22:30:27,08/12/16 22:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.75,22.6,31.8,,30.36
8/12/2016,22:45:27,08/12/16 22:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.85,20,33.7,,30.3
8/12/2016,23:0:27,08/12/16 23:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.74,20.4,34.1,,30.36
8/12/2016,23:15:27,08/12/16 23:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.85,20.9,34,,30.12
8/12/2016,23:30:27,08/12/16 23:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.67,20.6,34.6,,30.24
8/12/2016,23:45:27,08/12/16 23:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.68,19.8,31.8,,30.03
8/13/2016,0:0:27,08/13/16 00:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.74,16.6,36.3,,30.13
8/13/2016,0:15:27,08/13/16 00:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.31,21.1,31.7,,30.06
8/13/2016,0:30:26,08/13/16 00:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.28,21.9,32.5,,29.97
8/13/2016,0:45:27,08/13/16 00:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.23,19.5,31.5,,29.93
8/13/2016,1:0:27,08/13/16 01:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.48,17.8,33.7,,29.93
8/13/2016,1:15:27,08/13/16 01:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.34,18.1,33.5,,29.89
8/13/2016,1:30:27,08/13/16 01:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.1,18.7,32.4,,29.88
8/13/2016,1:45:27,08/13/16 01:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.03,28.5,31.3,,29.88
8/13/2016,2:0:27,08/13/16 02:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.76,16.6,31,,29.88
8/13/2016,2:15:27,08/13/16 02:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.45,21,30.4,,29.88
8/13/2016,2:30:27,08/13/16 02:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.31,16.8,30.1,,29.79
8/13/2016,2:45:27,08/13/16 02:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.25,15,28.3,,29.74
8/13/2016,3:0:27,08/13/16 03:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.18,14.1,28.7,,29.67
8/13/2016,3:15:27,08/13/16 03:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.18,12.5,30.5,,29.57
8/13/2016,3:30:27,08/13/16 03:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.2,12.4,29.9,,29.58
8/13/2016,3:45:27,08/13/16 03:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.13,13,31.7,,29.57
8/13/2016,4:0:27,08/13/16 04:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.21,11.8,32,,29.5
8/13/2016,4:15:27,08/13/16 04:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.05,12.5,29.9,,29.44
8/13/2016,4:30:27,08/13/16 04:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.05,10,33.7,,29.35
8/13/2016,4:45:27,08/13/16 04:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.98,10.4,32.4,,29.33
8/13/2016,5:0:27,08/13/16 05:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.61,11.5,25.6,,29.36
8/13/2016,5:15:27,08/13/16 05:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.5,11.5,23.7,,29.34
8/13/2016,5:30:27,08/13/16 05:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.2,10.4,18.9,,29.3
8/13/2016,5:45:27,08/13/16 05:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.99,11.4,16.4,,29.27
8/13/2016,6:0:27,08/13/16 06:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.69,11.5,14.9,,29.18
8/13/2016,6:15:27,08/13/16 06:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.42,11.7,12.1,,29.03
8/13/2016,6:30:27,08/13/16 06:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.32,11.6,11.3,,28.94
8/13/2016,6:45:27,08/13/16 06:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.13,10.3,10.9,,28.82
8/13/2016,7:0:27,08/13/16 07:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.3,8.3,11.8,,28.88
8/13/2016,7:15:27,08/13/16 07:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.76,8.8,14.3,,29.07
8/13/2016,7:30:27,08/13/16 07:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.24,13,27.1,,29.5
8/13/2016,7:45:27,08/13/16 07:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.18,15,24.3,,29.51
8/13/2016,8:0:27,08/13/16 08:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.14,16.7,24.8,,29.52
8/13/2016,8:15:27,08/13/16 08:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.19,16.2,24.1,,29.51
8/13/2016,8:30:27,08/13/16 08:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.54,17.3,29.6,,29.56
8/13/2016,8:45:27,08/13/16 08:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.36,20,26.3,,29.44
8/13/2016,9:0:26,08/13/16 09:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.62,19.7,27.7,,29.51
8/13/2016,9:15:26,08/13/16 09:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.54,25,25.9,,29.52
8/13/2016,9:30:27,08/13/16 09:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.63,21.2,24.6,,29.57
8/13/2016,9:45:26,08/13/16 09:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.01,23.3,27.5,,29.65
8/13/2016,10:0:26,08/13/16 10:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.1,23.4,24.7,,29.72
8/13/2016,10:15:26,08/13/16 10:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.34,24.2,27.4,,29.77
8/13/2016,10:30:27,08/13/16 10:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.19,17,30.5,,29.93
8/13/2016,10:45:27,08/13/16 10:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.67,26.3,29,,29.86
8/13/2016,11:0:27,08/13/16 11:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.06,22.6,27.9,,29.99
8/13/2016,11:15:27,08/13/16 11:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.32,22.4,33,,29.96
8/13/2016,11:30:27,08/13/16 11:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.51,25.8,31.4,,30.08
8/13/2016,11:45:27,08/13/16 11:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.54,24.3,29.6,,30.16
8/13/2016,12:0:26,08/13/16 12:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.76,22.8,32.1,,30.34
8/13/2016,12:15:27,08/13/16 12:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.67,24,29.6,,30.43
8/13/2016,12:30:27,08/13/16 12:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.56,24.7,29.9,,30.44
8/13/2016,12:45:27,08/13/16 12:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.61,29.5,29.9,,30.58
8/13/2016,13:0:27,08/13/16 13:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.83,26.1,30.1,,30.79
8/13/2016,13:15:26,08/13/16 13:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.74,26.7,30.5,,30.76
8/13/2016,13:30:27,08/13/16 13:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.88,23.8,30.9,,30.93
8/13/2016,13:45:27,08/13/16 13:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.78,26.1,32.7,,31.08
8/13/2016,14:0:26,08/13/16 14:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.95,18,34.5,,31.09
8/13/2016,14:15:27,08/13/16 14:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.92,17.5,32.8,,31.09
8/13/2016,14:30:27,08/13/16 14:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.31,19.8,28.4,,30.65
8/13/2016,14:45:26,08/13/16 14:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.49,17.5,28.6,,30.86
8/13/2016,15:0:27,08/13/16 15:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.76,15,32.4,,30.85
8/13/2016,15:15:27,08/13/16 15:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.68,14.5,32.2,,30.92
8/13/2016,15:30:27,08/13/16 15:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,8.59,14.5,34.2,,31.29
8/13/2016,15:45:27,08/13/16 15:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,8.92,15.2,37.1,,31.43
8/13/2016,16:0:27,08/13/16 16:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,8.57,13.9,37.5,,31.27
8/13/2016,16:15:27,08/13/16 16:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,8.97,13.6,38.2,,31.39
8/13/2016,16:30:26,08/13/16 16:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,9.01,14.4,37.9,,31.27
8/13/2016,16:45:27,08/13/16 16:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,9.1,17.3,41.9,,31.22
8/13/2016,17:0:27,08/13/16 17:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,9.29,17.8,43.1,,31.13
8/13/2016,17:15:27,08/13/16 17:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,9.14,15.3,42.4,,31.09
8/13/2016,17:30:26,08/13/16 17:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,8.91,19.6,40.7,,31.02
8/13/2016,17:45:27,08/13/16 17:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,9.05,16.7,44.5,,30.95
8/13/2016,18:0:27,08/13/16 18:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,8.57,18.3,37.6,,30.9
8/13/2016,18:15:27,08/13/16 18:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.85,24.4,33.9,,30.77
8/13/2016,18:30:26,08/13/16 18:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.46,29.4,32.3,,30.65
8/13/2016,18:45:26,08/13/16 18:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.49,18.9,34.1,,30.62
8/13/2016,19:0:27,08/13/16 19:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.95,18.2,40.1,,31.02
8/13/2016,19:15:27,08/13/16 19:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.78,19.7,39.6,,31.2
8/13/2016,19:30:27,08/13/16 19:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.83,23,38.6,,31.45
8/13/2016,19:45:27,08/13/16 19:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,8.06,24.2,42.7,,31.47
8/13/2016,20:0:26,08/13/16 20:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.84,24.7,41.6,,31.37
8/13/2016,20:15:27,08/13/16 20:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.75,25.3,37.9,,31.38
8/13/2016,20:30:27,08/13/16 20:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.55,20.2,38.7,,31.35
8/13/2016,20:45:27,08/13/16 20:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.39,25.1,36,,31.18
8/13/2016,21:0:27,08/13/16 21:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.49,22.2,37.3,,31.19
8/13/2016,21:15:27,08/13/16 21:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.43,23.3,38.7,,31.27
8/13/2016,21:30:27,08/13/16 21:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.26,24.9,35.6,,30.97
8/13/2016,21:45:27,08/13/16 21:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.24,21.8,37.1,,30.9
8/13/2016,22:0:27,08/13/16 22:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.11,21.7,36.4,,30.95
8/13/2016,22:15:27,08/13/16 22:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.9,28.3,35.3,,30.79
8/13/2016,22:30:27,08/13/16 22:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.78,22.4,35.1,,30.66
8/13/2016,22:45:27,08/13/16 22:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.79,27.3,37.4,,30.81
8/13/2016,23:0:27,08/13/16 23:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.63,21.6,33.4,,30.62
8/13/2016,23:15:27,08/13/16 23:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.63,24.5,33.2,,30.58
8/13/2016,23:30:27,08/13/16 23:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.57,22.6,35.4,,30.53
8/13/2016,23:45:27,08/13/16 23:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.71,18.9,37.1,,30.5
8/14/2016,0:0:26,08/14/16 00:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.77,19.4,37,,30.45
8/14/2016,0:15:27,08/14/16 00:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.83,19.4,40.8,,30.44
8/14/2016,0:30:27,08/14/16 00:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.87,16.6,41.1,,30.38
8/14/2016,0:45:27,08/14/16 00:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.7,21.3,40.4,,30.41
8/14/2016,1:0:26,08/14/16 01:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.7,19.2,40.8,,30.35
8/14/2016,1:15:27,08/14/16 01:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.59,17.7,39.8,,30.37
8/14/2016,1:30:27,08/14/16 01:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.27,19.7,40.7,,30.46
8/14/2016,1:45:27,08/14/16 01:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.33,15.9,39.1,,30.37
8/14/2016,2:0:27,08/14/16 02:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.33,18.7,39.3,,30.35
8/14/2016,2:15:27,08/14/16 02:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.11,16.8,36.7,,30.3
8/14/2016,2:30:26,08/14/16 02:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.14,15.9,38.1,,30.21
8/14/2016,2:45:26,08/14/16 02:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.22,16.4,37.3,,30.26
8/14/2016,3:0:27,08/14/16 03:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.91,17.3,42.2,,30.22
8/14/2016,3:15:27,08/14/16 03:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.9,14.9,41,,30.18
8/14/2016,3:30:27,08/14/16 03:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.52,14.2,43.9,,29.92
8/14/2016,3:45:27,08/14/16 03:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.5,12.8,39.6,,29.96
8/14/2016,4:0:27,08/14/16 04:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.33,11.4,47.1,,29.73
8/14/2016,4:15:27,08/14/16 04:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.6,12.5,45.5,,29.89
8/14/2016,4:30:27,08/14/16 04:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.57,12,44.2,,29.86
8/14/2016,4:45:26,08/14/16 04:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.53,10.6,45.1,,29.73
8/14/2016,5:0:26,08/14/16 05:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.45,10.4,47.3,,29.7
8/14/2016,5:15:27,08/14/16 05:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.23,11.7,45.4,,29.73
8/14/2016,5:30:26,08/14/16 05:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.1,12,43.4,,29.74
8/14/2016,5:45:26,08/14/16 05:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.96,12.7,45,,29.86
8/14/2016,6:0:27,08/14/16 06:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.8,12.5,40.2,,29.85
8/14/2016,6:15:27,08/14/16 06:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.73,12,45,,29.83
8/14/2016,6:30:27,08/14/16 06:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.62,12.6,43.2,,29.84
8/14/2016,6:45:27,08/14/16 06:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.36,11,41.5,,29.77
8/14/2016,7:0:27,08/14/16 07:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.27,12.1,34.1,,29.75
8/14/2016,7:15:27,08/14/16 07:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.27,11,35,,29.74
8/14/2016,7:30:27,08/14/16 07:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.36,10.7,34.1,,29.71
8/14/2016,7:45:27,08/14/16 07:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.73,8.9,39.5,,29.73
8/14/2016,8:0:27,08/14/16 08:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.15,10.6,47.6,,29.95
8/14/2016,8:15:27,08/14/16 08:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.8,13.3,47.9,,30.01
8/14/2016,8:30:27,08/14/16 08:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.66,13.5,40.9,,29.97
8/14/2016,8:45:27,08/14/16 08:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.35,14.8,32.7,,29.87
8/14/2016,9:0:27,08/14/16 09:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.34,12.3,35.8,,29.8
8/14/2016,9:15:26,08/14/16 09:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.06,15.3,37.1,,29.58
8/14/2016,9:30:26,08/14/16 09:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.24,15.9,32.4,,29.74
8/14/2016,9:45:26,08/14/16 09:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.98,15.4,43.3,,29.98
8/14/2016,10:0:27,08/14/16 10:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.79,15.6,39.3,,29.88
8/14/2016,10:15:27,08/14/16 10:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.52,18.3,40.6,,29.7
8/14/2016,10:30:27,08/14/16 10:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.35,18.6,35.4,,29.61
8/14/2016,10:45:27,08/14/16 10:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.69,19,35.8,,29.81
8/14/2016,11:0:27,08/14/16 11:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.86,17.2,37.1,,29.91
8/14/2016,11:15:27,08/14/16 11:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.69,18.9,32.6,,29.71
8/14/2016,11:30:27,08/14/16 11:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.91,22.7,42.4,,29.96
8/14/2016,11:45:27,08/14/16 11:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.19,22.5,41.1,,30.19
8/14/2016,12:0:27,08/14/16 12:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.96,25.8,45.4,,30.14
8/14/2016,12:15:27,08/14/16 12:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.76,24.3,45.4,,30.43
8/14/2016,12:30:27,08/14/16 12:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.48,31,40.2,,30.34
8/14/2016,12:45:27,08/14/16 12:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.91,26.6,39.9,,30.47
8/14/2016,13:0:27,08/14/16 13:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.78,29.4,38.9,,30.34
8/14/2016,13:15:27,08/14/16 13:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.02,20.8,40.5,,30.37
8/14/2016,13:30:27,08/14/16 13:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.8,20.9,45.6,,30.28
8/14/2016,13:45:27,08/14/16 13:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.56,22.2,35.1,,30.17
8/14/2016,14:0:27,08/14/16 14:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.15,18.7,34.6,,30.09
8/14/2016,14:15:27,08/14/16 14:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.62,16.5,40.6,,30.25
8/14/2016,14:30:27,08/14/16 14:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.29,14.5,45.8,,30.55
8/14/2016,14:45:27,08/14/16 14:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.02,13.6,44.2,,30.25
8/14/2016,15:0:27,08/14/16 15:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.17,14.8,41.5,,30.04
8/14/2016,15:15:27,08/14/16 15:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.14,14.4,38.4,,29.99
8/14/2016,15:30:26,08/14/16 15:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.63,13.2,27.4,,29.43
8/14/2016,15:45:27,08/14/16 15:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.46,12.3,32.1,,29.36
8/14/2016,16:0:26,08/14/16 16:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.57,10.8,35.8,,29.28
8/14/2016,16:15:27,08/14/16 16:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.3,13.4,31.1,,29.36
8/14/2016,16:30:27,08/14/16 16:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.91,10.6,37.5,,30.13
8/14/2016,16:45:27,08/14/16 16:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,6.47,10.7,40.6,,30.43
8/14/2016,17:0:27,08/14/16 17:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,7.02,10,49.9,,30.58
8/14/2016,17:15:27,08/14/16 17:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.72,9.7,40.6,,30.07
8/14/2016,17:30:27,08/14/16 17:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.17,15,35.9,,29.55
8/14/2016,17:45:26,08/14/16 17:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.41,11.8,46.9,,29.76
8/14/2016,18:0:26,08/14/16 18:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.12,12.3,38,,29.74
8/14/2016,18:15:27,08/14/16 18:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.4,12.1,48.7,,29.77
8/14/2016,18:30:27,08/14/16 18:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.96,11.7,48.3,,29.79
8/14/2016,18:45:27,08/14/16 18:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.92,12.2,54.6,,29.76
8/14/2016,19:0:27,08/14/16 19:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.96,12,57.5,,29.75
8/14/2016,19:15:27,08/14/16 19:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.94,,57.8,,29.75
8/14/2016,19:30:27,08/14/16 19:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.73,,,,29.71
8/14/2016,19:45:27,08/14/16 19:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.38,,,,29.62
8/14/2016,20:0:27,08/14/16 20:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.63,,,,29.63
8/14/2016,20:15:27,08/14/16 20:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.4,,,,30.3
8/14/2016,20:30:27,08/14/16 20:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.67,,,,30.23
8/14/2016,20:45:27,08/14/16 20:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.69,,,,29.59
8/14/2016,21:0:27,08/14/16 21:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.61,,,,29.49
8/14/2016,21:15:27,08/14/16 21:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.45,,,,29.45
8/14/2016,21:30:26,08/14/16 21:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.1,,,,29.52
8/14/2016,21:45:27,08/14/16 21:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.03,,,,29.53
8/14/2016,22:0:27,08/14/16 22:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,4.89,,,,29.62
8/14/2016,22:15:27,08/14/16 22:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,,,5.19,,,,29.76
