MonitoringStation	EventId	Cruise	Program	Project	Agency	Source	Station	SampleDate	SampleTime	TotalDepth	UpperPycnocline	LowerPycnocline	Depth	Layer	SampleType	SampleReplicateType	Parameter	Qualifier	MeasureValue	Unit	Method	Lab	Problem	PrecisionPC	BiasPC	Details	Latitude	Longitude
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	6	AP	ISM	M1	SPCOND		33433.00000	UMHOS/CM	F01 						37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	9	B 	ISM	M1	SPCOND		39501.00000	UMHOS/CM	F01 						37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	8	BP	ISM	M1	SPCOND		39379.00000	UMHOS/CM	F01 						37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	2	M 	ISM	M1	SPCOND		32492.00000	UMHOS/CM	F01 						37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	3	M 	ISM	M1	SPCOND		32506.00000	UMHOS/CM	F01 						37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	4	M 	ISM	M1	SPCOND		32595.00000	UMHOS/CM	F01 						37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	8	B 	D	S1	TDN		0.22270	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	5	AP	D	S1	TDN		0.17460	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	7	BP	D	S1	TDN		0.18360	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	1	S 	D	S1	TDN		0.18410	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	1	S 	D	S1	TDN		0.19070	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	8	BP	D	S1	TDN		0.21910	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	9	B 	D	S1	TDN		0.22970	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	6	AP	D	S1	TDN		0.18730	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	1	S 	D	S1	TDN		0.20930	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	4	AP	D	S1	TDN		0.25530	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	6	BP	D	S1	TDN		0.20440	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	9	B 	D	S1	TDN		0.26590	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	8	BP	D	S1	TDN		0.29990	MG/L	L01 	ODU				Sample collected approximately 5 minutes after bottom sample.	37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	1	S 	D	S1	TDN		0.20570	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	8	B 	D	S1	TDN		0.31840	MG/L	L01 	ODU				Sample collected approximately 5 minutes before bottom pycnocline sample.	37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	6	AP	D	S1	TDN		0.26620	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	6	AP	D	S1	TDP		0.02080	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	8	B 	D	S1	TDP		0.03050	MG/L	L01 	ODU				Sample collected approximately 5 minutes before bottom pycnocline sample.	37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	1	S 	D	S1	TDP		0.01030	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	8	BP	D	S1	TDP		0.02960	MG/L	L01 	ODU				Sample collected approximately 5 minutes after bottom sample.	37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	9	B 	D	S1	TDP		0.03950	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	6	BP	D	S1	TDP		0.02250	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	4	AP	D	S1	TDP		0.01870	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	1	S 	D	S1	TDP		0.01600	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	6	AP	D	S1	TDP	G	0.00420	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	9	B 	D	S1	TDP		0.01440	MG/L	L01 	ODU	QQ				37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	8	BP	D	S1	TDP		0.01130	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	1	S 	D	S1	TDP	G	0.00350	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	1	S 	D	S1	TDP	G	0.00490	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	7	BP	D	S1	TDP		0.00830	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	5	AP	D	S1	TDP	G	0.00370	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	8	B 	D	S1	TDP		0.01690	MG/L	L01 	ODU	QQ				37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	8	B 	D	S1	TN		0.29750	MG/L	D04 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	5	AP	D	S1	TN		0.31090	MG/L	D04 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	7	BP	D	S1	TN		0.29040	MG/L	D04 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	1	S 	D	S1	TN		0.30970	MG/L	D04 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	1	S 	D	S1	TN		0.33840	MG/L	D04 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	8	BP	D	S1	TN		0.31820	MG/L	D04 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	9	B 	D	S1	TN		0.29020	MG/L	D04 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	6	AP	D	S1	TN		0.34570	MG/L	D04 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	1	S 	D	S1	TN		0.31080	MG/L	D04 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	4	AP	D	S1	TN		0.37580	MG/L	D04 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	6	BP	D	S1	TN		0.31310	MG/L	D04 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	9	B 	D	S1	TN		0.36070	MG/L	D04 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	8	BP	D	S1	TN		0.38080	MG/L	D04 	ODU				Sample collected approximately 5 minutes after bottom sample.	37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	1	S 	D	S1	TN		0.31580	MG/L	D04 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	8	B 	D	S1	TN		0.39090	MG/L	D04 	ODU				Sample collected approximately 5 minutes before bottom pycnocline sample.	37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	6	AP	D	S1	TN		0.37860	MG/L	D04 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	6	AP	D	S1	TON		0.32940	MG/L	D02 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	8	B 	D	S1	TON		0.28720	MG/L	D02 	ODU				Sample collected approximately 5 minutes before bottom pycnocline sample.	37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	1	S 	D	S1	TON	<	0.31180	MG/L	D02A	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	1	S 	D	S1	TON	<	0.31380	MG/L	D02B	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	8	BP	D	S1	TON		0.27890	MG/L	D02 	ODU				Sample collected approximately 5 minutes after bottom sample.	37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	9	B 	D	S1	TON		0.30870	MG/L	D02 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	6	BP	D	S1	TON	<	0.30720	MG/L	D02A	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	6	BP	D	S1	TON	<	0.30900	MG/L	D02B	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	4	AP	D	S1	TON	<	0.37180	MG/L	D02A	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	4	AP	D	S1	TON	<	0.37380	MG/L	D02B	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	1	S 	D	S1	TON	<	0.30680	MG/L	D02A	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	1	S 	D	S1	TON	<	0.30880	MG/L	D02B	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	6	AP	D	S1	TON	<	0.34170	MG/L	D02A	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	6	AP	D	S1	TON	<	0.34370	MG/L	D02B	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	9	B 	D	S1	TON		0.21910	MG/L	D02 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	8	BP	D	S1	TON		0.27800	MG/L	D02 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	1	S 	D	S1	TON	<	0.33440	MG/L	D02A	ODU	QQ				37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	1	S 	D	S1	TON	<	0.33640	MG/L	D02B	ODU	QQ				37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	1	S 	D	S1	TON	<	0.30570	MG/L	D02A	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	1	S 	D	S1	TON	<	0.30770	MG/L	D02B	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	7	BP	D	S1	TON		0.27010	MG/L	D02 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	5	AP	D	S1	TON	<	0.30690	MG/L	D02A	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	5	AP	D	S1	TON	<	0.30890	MG/L	D02B	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	8	B 	D	S1	TON		0.23500	MG/L	D02 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	8	B 	D	S1	TP		0.02550	MG/L	D01 	ODU	QQ				37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	7	BP	D	S1	TP		0.02230	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	8	BP	D	S1	TP		0.02250	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	9	B 	D	S1	TP		0.02300	MG/L	D01 	ODU	QQ				37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	1	S 	D	S1	TP		0.02700	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	4	AP	D	S1	TP		0.03130	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	6	BP	D	S1	TP		0.03360	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	9	B 	D	S1	TP		0.05620	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	8	BP	D	S1	TP		0.04000	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	1	S 	D	S1	TP		0.02000	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	8	B 	D	S1	TP		0.04070	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	6	AP	D	S1	TP		0.03250	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	6	AP	D	S1	TSS		5.06000	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	8	B 	D	S1	TSS		6.68000	MG/L	L01 	ODU				Sample collected approximately 5 minutes before bottom pycnocline sample.	37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	1	S 	D	S1	TSS		3.84000	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	8	BP	D	S1	TSS		6.36000	MG/L	L01 	ODU				Sample collected approximately 5 minutes after bottom sample.	37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	9	B 	D	S1	TSS		14.68000	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	6	BP	D	S1	TSS		5.36000	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	4	AP	D	S1	TSS		8.38000	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	1	S 	D	S1	TSS		5.32000	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	9	B 	D	S1	TSS		8.26000	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	6	AP	D	S1	TSS		6.64000	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	8	BP	D	S1	TSS		6.48000	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	1	S 	D	S1	TSS		7.26000	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	7	BP	D	S1	TSS		4.84000	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	1	S 	D	S1	TSS		4.96000	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	8	B 	D	S1	TSS		5.72000	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	5	AP	D	S1	TSS		6.08000	MG/L	L01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	5	AP	D	S1	VSS		2.98000	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	8	B 	D	S1	VSS		2.34000	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	1	S 	D	S1	VSS		2.70000	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	7	BP	D	S1	VSS		2.58000	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	1	S 	D	S1	VSS		3.48000	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	8	BP	D	S1	VSS		2.64000	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	6	AP	D	S1	VSS		3.40000	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420818	BAY675	TWQM	MAIN	VADEQ	ODU	CB6.4	6/29/2016	08:37:00	10	7.00	7.00	9	B 	D	S1	VSS		2.30000	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	1	S 	D	S1	VSS		2.44000	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	4	AP	D	S1	VSS		2.86000	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	6	BP	D	S1	VSS		2.50000	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420903	BAY679	TWQM	MAIN	VADEQ	ODU	CB6.4	8/31/2016	10:41:00	10	5.00	5.00	9	B 	D	S1	VSS		3.22000	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	8	BP	D	S1	VSS		2.94000	MG/L	D01 	ODU				Sample collected approximately 5 minutes after bottom sample.	37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	1	S 	D	S1	VSS	<	2.64000	MG/L	D01A	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	1	S 	D	S1	VSS	<	3.24000	MG/L	D01B	ODU					37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	8	B 	D	S1	VSS		2.90000	MG/L	D01 	ODU				Sample collected approximately 5 minutes before bottom pycnocline sample.	37.23653	-76.20799
CB6.4	420902	BAY678	TWQM	MAIN	VADEQ	ODU	CB6.4	8/9/2016	16:54:00	9	7.00	7.00	6	AP	D	S1	VSS		2.80000	MG/L	D01 	ODU					37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	1	S 	ISM	M1	WTEMP		27.34700	DEG C	F01 						37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	6	M 	ISM	M1	WTEMP		27.08100	DEG C	F01 						37.23653	-76.20799
CB6.4	420900	BAY676	TWQM	MAIN	VADEQ	ODU	CB6.4	7/13/2016	08:48:00	9	6.00	6.00	4	M 	ISM	M1	WTEMP		27.23500	DEG C	F01 						37.23653	-76.20799
CB6.4	420901	BAY677	TWQM	MAIN	VADEQ	ODU	CB6.4	7/26/2016	16:04:00	8			2	M 	ISM	M1	WTEMP		29.63000	DEG C	F01 						37.23653	-76.20799
